"Subject" "Activity" "Measurement" "Average"
18 "LAYING" "tBodyAcc.mean.Y" -0.02
18 "LAYING" "tBodyAcc.mean.Z" -0.11
18 "LAYING" "tBodyAcc.std.X" -0.98
18 "LAYING" "tBodyAcc.std.Y" -0.99
18 "LAYING" "tBodyAcc.std.Z" -0.99
18 "LAYING" "tGravityAcc.mean.X" -0.22
18 "LAYING" "tGravityAcc.mean.Y" 0.72
18 "LAYING" "tGravityAcc.mean.Z" 0.61
18 "LAYING" "tGravityAcc.std.X" -0.98
18 "LAYING" "tGravityAcc.std.Y" -0.99
18 "LAYING" "tGravityAcc.std.Z" -0.99
18 "LAYING" "tBodyAccJerk.mean.X" 0.07
18 "LAYING" "tBodyAccJerk.mean.Y" 0.01
18 "LAYING" "tBodyAccJerk.mean.Z" 0
18 "LAYING" "tBodyAccJerk.std.X" -0.99
18 "LAYING" "tBodyAccJerk.std.Y" -0.99
18 "LAYING" "tBodyAccJerk.std.Z" -0.99
18 "LAYING" "tBodyGyro.mean.X" -0.03
18 "LAYING" "tBodyGyro.mean.Y" -0.08
18 "LAYING" "tBodyGyro.mean.Z" 0.09
18 "LAYING" "tBodyGyro.std.X" -0.99
18 "LAYING" "tBodyGyro.std.Y" -0.98
18 "LAYING" "tBodyGyro.std.Z" -0.99
18 "LAYING" "tBodyGyroJerk.mean.X" -0.1
18 "LAYING" "tBodyGyroJerk.mean.Y" -0.04
18 "LAYING" "tBodyGyroJerk.mean.Z" -0.06
18 "LAYING" "tBodyGyroJerk.std.X" -1
18 "LAYING" "tBodyGyroJerk.std.Y" -0.99
18 "LAYING" "tBodyGyroJerk.std.Z" -0.99
18 "LAYING" "tBodyAccMag.mean" -0.99
18 "LAYING" "tBodyAccMag.std" -0.99
18 "LAYING" "tGravityAccMag.mean" -0.99
18 "LAYING" "tGravityAccMag.std" -0.99
18 "LAYING" "tBodyAccJerkMag.mean" -0.99
18 "LAYING" "tBodyAccJerkMag.std" -0.99
18 "LAYING" "tBodyGyroMag.mean" -0.98
18 "LAYING" "tBodyGyroMag.std" -0.98
18 "LAYING" "tBodyGyroJerkMag.mean" -0.99
18 "LAYING" "tBodyGyroJerkMag.std" -0.99
18 "LAYING" "fBodyAcc.mean.X" -0.99
18 "LAYING" "fBodyAcc.mean.Y" -0.98
18 "LAYING" "fBodyAcc.mean.Z" -0.99
18 "LAYING" "fBodyAcc.std.X" -0.98
18 "LAYING" "fBodyAcc.std.Y" -0.99
18 "LAYING" "fBodyAcc.std.Z" -0.99
18 "LAYING" "fBodyAcc.meanFreq.X" -0.1
18 "LAYING" "fBodyAcc.meanFreq.Y" 0.26
18 "LAYING" "fBodyAcc.meanFreq.Z" 0.32
18 "LAYING" "fBodyAccJerk.mean.X" -0.99
18 "LAYING" "fBodyAccJerk.mean.Y" -0.99
18 "LAYING" "fBodyAccJerk.mean.Z" -0.99
18 "LAYING" "fBodyAccJerk.std.X" -0.99
18 "LAYING" "fBodyAccJerk.std.Y" -0.99
18 "LAYING" "fBodyAccJerk.std.Z" -0.99
18 "LAYING" "fBodyAccJerk.meanFreq.X" 0.16
18 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.06
18 "LAYING" "fBodyAccJerk.meanFreq.Z" 0.17
18 "LAYING" "fBodyGyro.mean.X" -0.99
18 "LAYING" "fBodyGyro.mean.Y" -0.99
18 "LAYING" "fBodyGyro.mean.Z" -0.98
18 "LAYING" "fBodyGyro.std.X" -0.99
18 "LAYING" "fBodyGyro.std.Y" -0.98
18 "LAYING" "fBodyGyro.std.Z" -0.99
18 "LAYING" "fBodyGyro.meanFreq.X" 0.06
18 "LAYING" "fBodyGyro.meanFreq.Y" -0.06
18 "LAYING" "fBodyGyro.meanFreq.Z" 0.19
18 "LAYING" "fBodyAccMag.mean" -0.99
18 "LAYING" "fBodyAccMag.std" -0.99
18 "LAYING" "fBodyAccMag.meanFreq" 0.34
18 "LAYING" "fBodyBodyAccJerkMag.mean" -0.99
18 "LAYING" "fBodyBodyAccJerkMag.std" -0.99
18 "LAYING" "fBodyBodyAccJerkMag.meanFreq" 0.39
18 "LAYING" "fBodyBodyGyroMag.mean" -0.98
18 "LAYING" "fBodyBodyGyroMag.std" -0.98
18 "LAYING" "fBodyBodyGyroMag.meanFreq" 0.16
18 "LAYING" "fBodyBodyGyroJerkMag.mean" -0.99
18 "LAYING" "fBodyBodyGyroJerkMag.std" -0.99
18 "LAYING" "fBodyBodyGyroJerkMag.meanFreq" 0.32
19 "WALKING" "tBodyAcc.mean.X" 0.27
19 "WALKING" "tBodyAcc.mean.Y" -0.02
19 "WALKING" "tBodyAcc.mean.Z" -0.12
19 "WALKING" "tBodyAcc.std.X" -0.05
19 "WALKING" "tBodyAcc.std.Y" 0.18
19 "WALKING" "tBodyAcc.std.Z" -0.14
19 "WALKING" "tGravityAcc.mean.X" 0.94
19 "WALKING" "tGravityAcc.mean.Y" -0.22
19 "WALKING" "tGravityAcc.mean.Z" -0.09
19 "WALKING" "tGravityAcc.std.X" -0.97
19 "WALKING" "tGravityAcc.std.Y" -0.96
19 "WALKING" "tGravityAcc.std.Z" -0.93
19 "WALKING" "tBodyAccJerk.mean.X" 0.08
19 "WALKING" "tBodyAccJerk.mean.Y" 0.01
19 "WALKING" "tBodyAccJerk.mean.Z" -0.03
19 "WALKING" "tBodyAccJerk.std.X" 0.11
19 "WALKING" "tBodyAccJerk.std.Y" 0.08
19 "WALKING" "tBodyAccJerk.std.Z" -0.18
19 "WALKING" "tBodyGyro.mean.X" -0.03
19 "WALKING" "tBodyGyro.mean.Y" -0.08
19 "WALKING" "tBodyGyro.mean.Z" 0.08
19 "WALKING" "tBodyGyro.std.X" -0.03
19 "WALKING" "tBodyGyro.std.Y" -0.11
19 "WALKING" "tBodyGyro.std.Z" -0.1
19 "WALKING" "tBodyGyroJerk.mean.X" -0.08
19 "WALKING" "tBodyGyroJerk.mean.Y" -0.03
19 "WALKING" "tBodyGyroJerk.mean.Z" -0.06
19 "WALKING" "tBodyGyroJerk.std.X" 0.08
19 "WALKING" "tBodyGyroJerk.std.Y" -0.29
19 "WALKING" "tBodyGyroJerk.std.Z" -0.21
19 "WALKING" "tBodyAccMag.mean" 0.06
19 "WALKING" "tBodyAccMag.std" -0.1
19 "WALKING" "tGravityAccMag.mean" 0.06
19 "WALKING" "tGravityAccMag.std" -0.1
19 "WALKING" "tBodyAccJerkMag.mean" 0.11
19 "WALKING" "tBodyAccJerkMag.std" 0.04
19 "WALKING" "tBodyGyroMag.mean" 0.1
19 "WALKING" "tBodyGyroMag.std" -0.02
19 "WALKING" "tBodyGyroJerkMag.mean" -0.16
19 "WALKING" "tBodyGyroJerkMag.std" -0.27
19 "WALKING" "fBodyAcc.mean.X" -0.03
19 "WALKING" "fBodyAcc.mean.Y" 0.17
19 "WALKING" "fBodyAcc.mean.Z" -0.1
19 "WALKING" "fBodyAcc.std.X" -0.06
19 "WALKING" "fBodyAcc.std.Y" 0.11
19 "WALKING" "fBodyAcc.std.Z" -0.23
19 "WALKING" "fBodyAcc.meanFreq.X" -0.18
19 "WALKING" "fBodyAcc.meanFreq.Y" 0.06
19 "WALKING" "fBodyAcc.meanFreq.Z" 0.35
19 "WALKING" "fBodyAccJerk.mean.X" 0.03
19 "WALKING" "fBodyAccJerk.mean.Y" 0.01
19 "WALKING" "fBodyAccJerk.mean.Z" -0.13
19 "WALKING" "fBodyAccJerk.std.X" 0.09
19 "WALKING" "fBodyAccJerk.std.Y" 0.09
19 "WALKING" "fBodyAccJerk.std.Z" -0.23
19 "WALKING" "fBodyAccJerk.meanFreq.X" -0.21
19 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.39
19 "WALKING" "fBodyAccJerk.meanFreq.Z" -0.01
19 "WALKING" "fBodyGyro.mean.X" 0.23
19 "WALKING" "fBodyGyro.mean.Y" -0.1
19 "WALKING" "fBodyGyro.mean.Z" -0.01
19 "WALKING" "fBodyGyro.std.X" -0.11
19 "WALKING" "fBodyGyro.std.Y" -0.13
19 "WALKING" "fBodyGyro.std.Z" -0.22
19 "WALKING" "fBodyGyro.meanFreq.X" -0.09
19 "WALKING" "fBodyGyro.meanFreq.Y" -0.08
19 "WALKING" "fBodyGyro.meanFreq.Z" -0.03
19 "WALKING" "fBodyAccMag.mean" 0.03
19 "WALKING" "fBodyAccMag.std" -0.32
19 "WALKING" "fBodyAccMag.meanFreq" 0.31
19 "WALKING" "fBodyBodyAccJerkMag.mean" 0.07
19 "WALKING" "fBodyBodyAccJerkMag.std" -0.02
19 "WALKING" "fBodyBodyAccJerkMag.meanFreq" 0.12
19 "WALKING" "fBodyBodyGyroMag.mean" -0.1
19 "WALKING" "fBodyBodyGyroMag.std" -0.14
19 "WALKING" "fBodyBodyGyroMag.meanFreq" 0.17
19 "WALKING" "fBodyBodyGyroJerkMag.mean" -0.26
19 "WALKING" "fBodyBodyGyroJerkMag.std" -0.34
19 "WALKING" "fBodyBodyGyroJerkMag.meanFreq" 0.25
19 "WALKING_UPSTAIRS" "tBodyAcc.mean.X" 0.24
19 "WALKING_UPSTAIRS" "tBodyAcc.mean.Y" -0.03
19 "WALKING_UPSTAIRS" "tBodyAcc.mean.Z" -0.15
19 "WALKING_UPSTAIRS" "tBodyAcc.std.X" -0.13
19 "WALKING_UPSTAIRS" "tBodyAcc.std.Y" 0.18
19 "WALKING_UPSTAIRS" "tBodyAcc.std.Z" -0.19
19 "WALKING_UPSTAIRS" "tGravityAcc.mean.X" 0.83
19 "WALKING_UPSTAIRS" "tGravityAcc.mean.Y" -0.39
19 "WALKING_UPSTAIRS" "tGravityAcc.mean.Z" -0.22
19 "WALKING_UPSTAIRS" "tGravityAcc.std.X" -0.92
19 "WALKING_UPSTAIRS" "tGravityAcc.std.Y" -0.9
19 "WALKING_UPSTAIRS" "tGravityAcc.std.Z" -0.84
19 "WALKING_UPSTAIRS" "tBodyAccJerk.mean.X" 0.08
19 "WALKING_UPSTAIRS" "tBodyAccJerk.mean.Y" 0.06
19 "WALKING_UPSTAIRS" "tBodyAccJerk.mean.Z" 0.03
19 "WALKING_UPSTAIRS" "tBodyAccJerk.std.X" -0.17
19 "WALKING_UPSTAIRS" "tBodyAccJerk.std.Y" -0.01
19 "WALKING_UPSTAIRS" "tBodyAccJerk.std.Z" -0.44
19 "WALKING_UPSTAIRS" "tBodyGyro.mean.X" 0.04
19 "WALKING_UPSTAIRS" "tBodyGyro.mean.Y" -0.13
19 "WALKING_UPSTAIRS" "tBodyGyro.mean.Z" 0
19 "WALKING_UPSTAIRS" "tBodyGyro.std.X" -0.41
19 "WALKING_UPSTAIRS" "tBodyGyro.std.Y" -0.17
19 "WALKING_UPSTAIRS" "tBodyGyro.std.Z" -0.11
19 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean.X" -0.1
19 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean.Y" -0.03
19 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean.Z" -0.05
19 "WALKING_UPSTAIRS" "tBodyGyroJerk.std.X" -0.24
19 "WALKING_UPSTAIRS" "tBodyGyroJerk.std.Y" -0.49
19 "WALKING_UPSTAIRS" "tBodyGyroJerk.std.Z" -0.38
19 "WALKING_UPSTAIRS" "tBodyAccMag.mean" 0.02
19 "WALKING_UPSTAIRS" "tBodyAccMag.std" -0.18
19 "WALKING_UPSTAIRS" "tGravityAccMag.mean" 0.02
19 "WALKING_UPSTAIRS" "tGravityAccMag.std" -0.18
19 "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean" -0.11
19 "WALKING_UPSTAIRS" "tBodyAccJerkMag.std" -0.28
19 "WALKING_UPSTAIRS" "tBodyGyroMag.mean" -0.06
19 "WALKING_UPSTAIRS" "tBodyGyroMag.std" -0.26
19 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean" -0.37
19 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.std" -0.51
19 "WALKING_UPSTAIRS" "fBodyAcc.mean.X" -0.16
19 "WALKING_UPSTAIRS" "fBodyAcc.mean.Y" 0.11
19 "WALKING_UPSTAIRS" "fBodyAcc.mean.Z" -0.22
19 "WALKING_UPSTAIRS" "fBodyAcc.std.X" -0.12
19 "WALKING_UPSTAIRS" "fBodyAcc.std.Y" 0.13
19 "WALKING_UPSTAIRS" "fBodyAcc.std.Z" -0.24
19 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq.X" -0.34
19 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq.Y" 0.02
19 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq.Z" 0.05
19 "WALKING_UPSTAIRS" "fBodyAccJerk.mean.X" -0.21
19 "WALKING_UPSTAIRS" "fBodyAccJerk.mean.Y" -0.07
19 "WALKING_UPSTAIRS" "fBodyAccJerk.mean.Z" -0.38
19 "WALKING_UPSTAIRS" "fBodyAccJerk.std.X" -0.22
19 "WALKING_UPSTAIRS" "fBodyAccJerk.std.Y" -0.01
19 "WALKING_UPSTAIRS" "fBodyAccJerk.std.Z" -0.51
19 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.27
19 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.36
19 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Z" -0.19
19 "WALKING_UPSTAIRS" "fBodyGyro.mean.X" -0.19
19 "WALKING_UPSTAIRS" "fBodyGyro.mean.Y" -0.23
19 "WALKING_UPSTAIRS" "fBodyGyro.mean.Z" -0.07
19 "WALKING_UPSTAIRS" "fBodyGyro.std.X" -0.48
19 "WALKING_UPSTAIRS" "fBodyGyro.std.Y" -0.15
19 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.21
19 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" 0.01
19 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.Y" -0.19
19 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.Z" -0.15
19 "WALKING_UPSTAIRS" "fBodyAccMag.mean" -0.08
19 "WALKING_UPSTAIRS" "fBodyAccMag.std" -0.37
19 "WALKING_UPSTAIRS" "fBodyAccMag.meanFreq" 0.17
19 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean" -0.19
19 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std" -0.43
19 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.meanFreq" 0.3
19 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean" -0.29
19 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std" -0.38
19 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.meanFreq" 0.08
19 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean" -0.48
19 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std" -0.59
19 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.meanFreq" 0.26
19 "WALKING_DOWNSTAIRS" "tBodyAcc.mean.X" 0.26
19 "WALKING_DOWNSTAIRS" "tBodyAcc.mean.Y" -0.01
19 "WALKING_DOWNSTAIRS" "tBodyAcc.mean.Z" -0.13
19 "WALKING_DOWNSTAIRS" "tBodyAcc.std.X" 0.63
19 "WALKING_DOWNSTAIRS" "tBodyAcc.std.Y" 0.51
19 "WALKING_DOWNSTAIRS" "tBodyAcc.std.Z" 0.05
19 "WALKING_DOWNSTAIRS" "tGravityAcc.mean.X" 0.88
19 "WALKING_DOWNSTAIRS" "tGravityAcc.mean.Y" -0.22
19 "WALKING_DOWNSTAIRS" "tGravityAcc.mean.Z" -0.13
19 "WALKING_DOWNSTAIRS" "tGravityAcc.std.X" -0.9
19 "WALKING_DOWNSTAIRS" "tGravityAcc.std.Y" -0.92
19 "WALKING_DOWNSTAIRS" "tGravityAcc.std.Z" -0.9
19 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean.X" 0.07
19 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean.Y" -0.04
19 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean.Z" -0.01
19 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std.X" 0.54
19 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std.Y" 0.36
19 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std.Z" -0.02
19 "WALKING_DOWNSTAIRS" "tBodyGyro.mean.X" -0.21
19 "WALKING_DOWNSTAIRS" "tBodyGyro.mean.Y" 0.03
19 "WALKING_DOWNSTAIRS" "tBodyGyro.mean.Z" 0.16
19 "WALKING_DOWNSTAIRS" "tBodyGyro.std.X" 0.27
19 "WALKING_DOWNSTAIRS" "tBodyGyro.std.Y" 0.05
19 "WALKING_DOWNSTAIRS" "tBodyGyro.std.Z" -0.03
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean.X" -0.03
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean.Y" -0.04
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean.Z" -0.05
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std.X" 0.18
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std.Y" -0.01
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std.Z" 0.12
19 "WALKING_DOWNSTAIRS" "tBodyAccMag.mean" 0.64
19 "WALKING_DOWNSTAIRS" "tBodyAccMag.std" 0.41
19 "WALKING_DOWNSTAIRS" "tGravityAccMag.mean" 0.64
19 "WALKING_DOWNSTAIRS" "tGravityAccMag.std" 0.41
19 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.mean" 0.43
19 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.std" 0.45
19 "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean" 0.42
19 "WALKING_DOWNSTAIRS" "tBodyGyroMag.std" 0.24
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean" 0.09
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.std" -0.04
19 "WALKING_DOWNSTAIRS" "fBodyAcc.mean.X" 0.54
19 "WALKING_DOWNSTAIRS" "fBodyAcc.mean.Y" 0.49
19 "WALKING_DOWNSTAIRS" "fBodyAcc.mean.Z" 0.11
19 "WALKING_DOWNSTAIRS" "fBodyAcc.std.X" 0.66
19 "WALKING_DOWNSTAIRS" "fBodyAcc.std.Y" 0.43
19 "WALKING_DOWNSTAIRS" "fBodyAcc.std.Z" -0.08
19 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq.X" -0.32
19 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq.Y" 0.01
19 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq.Z" 0.29
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean.X" 0.47
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean.Y" 0.28
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean.Z" 0.06
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std.X" 0.48
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std.Y" 0.35
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std.Z" -0.1
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.24
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.39
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Z" -0.12
19 "WALKING_DOWNSTAIRS" "fBodyGyro.mean.X" 0.47
19 "WALKING_DOWNSTAIRS" "fBodyGyro.mean.Y" 0.15
19 "WALKING_DOWNSTAIRS" "fBodyGyro.mean.Z" 0.21
19 "WALKING_DOWNSTAIRS" "fBodyGyro.std.X" 0.2
19 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Y" -0.03
19 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.22
19 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.15
19 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.Y" 0.1
19 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.Z" 0.2
19 "WALKING_DOWNSTAIRS" "fBodyAccMag.mean" 0.59
19 "WALKING_DOWNSTAIRS" "fBodyAccMag.std" 0.08
19 "WALKING_DOWNSTAIRS" "fBodyAccMag.meanFreq" 0.23
19 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean" 0.54
19 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std" 0.32
19 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.meanFreq" 0.17
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean" 0.2
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.std" 0.03
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.meanFreq" 0.16
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean" -0.02
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std" -0.14
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.meanFreq" 0.19
19 "SITTING" "tBodyAcc.mean.X" 0.27
19 "SITTING" "tBodyAcc.mean.Y" -0.02
19 "SITTING" "tBodyAcc.mean.Z" -0.11
19 "SITTING" "tBodyAcc.std.X" -0.98
19 "SITTING" "tBodyAcc.std.Y" -0.95
19 "SITTING" "tBodyAcc.std.Z" -0.95
19 "SITTING" "tGravityAcc.mean.X" 0.58
19 "SITTING" "tGravityAcc.mean.Y" 0.36
19 "SITTING" "tGravityAcc.mean.Z" 0.49
19 "SITTING" "tGravityAcc.std.X" -0.97
19 "SITTING" "tGravityAcc.std.Y" -0.97
19 "SITTING" "tGravityAcc.std.Z" -0.96
19 "SITTING" "tBodyAccJerk.mean.X" 0.08
19 "SITTING" "tBodyAccJerk.mean.Y" 0.01
19 "SITTING" "tBodyAccJerk.mean.Z" 0
19 "SITTING" "tBodyAccJerk.std.X" -0.99
19 "SITTING" "tBodyAccJerk.std.Y" -0.98
19 "SITTING" "tBodyAccJerk.std.Z" -0.99
19 "SITTING" "tBodyGyro.mean.X" -0.02
19 "SITTING" "tBodyGyro.mean.Y" -0.05
19 "SITTING" "tBodyGyro.mean.Z" 0.1
19 "SITTING" "tBodyGyro.std.X" -0.98
19 "SITTING" "tBodyGyro.std.Y" -0.96
19 "SITTING" "tBodyGyro.std.Z" -0.97
19 "SITTING" "tBodyGyroJerk.mean.X" -0.1
19 "SITTING" "tBodyGyroJerk.mean.Y" -0.04
19 "SITTING" "tBodyGyroJerk.mean.Z" -0.06
19 "SITTING" "tBodyGyroJerk.std.X" -0.99
19 "SITTING" "tBodyGyroJerk.std.Y" -0.99
19 "SITTING" "tBodyGyroJerk.std.Z" -0.99
19 "SITTING" "tBodyAccMag.mean" -0.96
19 "SITTING" "tBodyAccMag.std" -0.95
19 "SITTING" "tGravityAccMag.mean" -0.96
19 "SITTING" "tGravityAccMag.std" -0.95
19 "SITTING" "tBodyAccJerkMag.mean" -0.99
19 "SITTING" "tBodyAccJerkMag.std" -0.98
19 "SITTING" "tBodyGyroMag.mean" -0.94
19 "SITTING" "tBodyGyroMag.std" -0.95
19 "SITTING" "tBodyGyroJerkMag.mean" -0.99
19 "SITTING" "tBodyGyroJerkMag.std" -0.99
19 "SITTING" "fBodyAcc.mean.X" -0.98
19 "SITTING" "fBodyAcc.mean.Y" -0.96
19 "SITTING" "fBodyAcc.mean.Z" -0.97
19 "SITTING" "fBodyAcc.std.X" -0.98
19 "SITTING" "fBodyAcc.std.Y" -0.95
19 "SITTING" "fBodyAcc.std.Z" -0.95
19 "SITTING" "fBodyAcc.meanFreq.X" -0.32
19 "SITTING" "fBodyAcc.meanFreq.Y" -0.01
19 "SITTING" "fBodyAcc.meanFreq.Z" 0
19 "SITTING" "fBodyAccJerk.mean.X" -0.99
19 "SITTING" "fBodyAccJerk.mean.Y" -0.98
19 "SITTING" "fBodyAccJerk.mean.Z" -0.98
19 "SITTING" "fBodyAccJerk.std.X" -0.99
19 "SITTING" "fBodyAccJerk.std.Y" -0.98
19 "SITTING" "fBodyAccJerk.std.Z" -0.99
19 "SITTING" "fBodyAccJerk.meanFreq.X" 0.09
19 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.09
19 "SITTING" "fBodyAccJerk.meanFreq.Z" 0.02
19 "SITTING" "fBodyGyro.mean.X" -0.98
19 "SITTING" "fBodyGyro.mean.Y" -0.97
19 "SITTING" "fBodyGyro.mean.Z" -0.97
19 "SITTING" "fBodyGyro.std.X" -0.99
19 "SITTING" "fBodyGyro.std.Y" -0.96
19 "SITTING" "fBodyGyro.std.Z" -0.97
19 "SITTING" "fBodyGyro.meanFreq.X" -0.02
19 "SITTING" "fBodyGyro.meanFreq.Y" -0.39
19 "SITTING" "fBodyGyro.meanFreq.Z" -0.15
19 "SITTING" "fBodyAccMag.mean" -0.96
19 "SITTING" "fBodyAccMag.std" -0.95
19 "SITTING" "fBodyAccMag.meanFreq" -0.05
19 "SITTING" "fBodyBodyAccJerkMag.mean" -0.98
19 "SITTING" "fBodyBodyAccJerkMag.std" -0.98
19 "SITTING" "fBodyBodyAccJerkMag.meanFreq" 0.27
19 "SITTING" "fBodyBodyGyroMag.mean" -0.96
19 "SITTING" "fBodyBodyGyroMag.std" -0.95
19 "SITTING" "fBodyBodyGyroMag.meanFreq" -0.19
19 "SITTING" "fBodyBodyGyroJerkMag.mean" -0.99
19 "SITTING" "fBodyBodyGyroJerkMag.std" -0.99
19 "SITTING" "fBodyBodyGyroJerkMag.meanFreq" 0.1
19 "STANDING" "tBodyAcc.mean.X" 0.28
19 "STANDING" "tBodyAcc.mean.Y" -0.02
19 "STANDING" "tBodyAcc.mean.Z" -0.11
19 "STANDING" "tBodyAcc.std.X" -0.99
19 "STANDING" "tBodyAcc.std.Y" -0.94
19 "STANDING" "tBodyAcc.std.Z" -0.95
19 "STANDING" "tGravityAcc.mean.X" 0.94
19 "STANDING" "tGravityAcc.mean.Y" -0.22
19 "STANDING" "tGravityAcc.mean.Z" 0.13
19 "STANDING" "tGravityAcc.std.X" -0.99
19 "STANDING" "tGravityAcc.std.Y" -0.97
19 "STANDING" "tGravityAcc.std.Z" -0.96
19 "STANDING" "tBodyAccJerk.mean.X" 0.08
19 "STANDING" "tBodyAccJerk.mean.Y" 0.01
19 "STANDING" "tBodyAccJerk.mean.Z" 0
19 "STANDING" "tBodyAccJerk.std.X" -0.98
19 "STANDING" "tBodyAccJerk.std.Y" -0.97
19 "STANDING" "tBodyAccJerk.std.Z" -0.99
19 "STANDING" "tBodyGyro.mean.X" -0.03
19 "STANDING" "tBodyGyro.mean.Y" -0.06
19 "STANDING" "tBodyGyro.mean.Z" 0.07
19 "STANDING" "tBodyGyro.std.X" -0.95
19 "STANDING" "tBodyGyro.std.Y" -0.97
19 "STANDING" "tBodyGyro.std.Z" -0.96
19 "STANDING" "tBodyGyroJerk.mean.X" -0.1
19 "STANDING" "tBodyGyroJerk.mean.Y" -0.04
19 "STANDING" "tBodyGyroJerk.mean.Z" -0.05
19 "STANDING" "tBodyGyroJerk.std.X" -0.98
19 "STANDING" "tBodyGyroJerk.std.Y" -0.99
19 "STANDING" "tBodyGyroJerk.std.Z" -0.98
19 "STANDING" "tBodyAccMag.mean" -0.96
19 "STANDING" "tBodyAccMag.std" -0.96
19 "STANDING" "tGravityAccMag.mean" -0.96
19 "STANDING" "tGravityAccMag.std" -0.96
19 "STANDING" "tBodyAccJerkMag.mean" -0.98
19 "STANDING" "tBodyAccJerkMag.std" -0.98
19 "STANDING" "tBodyGyroMag.mean" -0.94
19 "STANDING" "tBodyGyroMag.std" -0.94
19 "STANDING" "tBodyGyroJerkMag.mean" -0.99
